z_m,potential_v,electric_field_v_m,charge_c_m3
  1.8351536001E+01, -3.0887949428E-01, -1.1117173467E-02, -1.5083320251E-14
  1.8367180568E+01, -3.0870536287E-01, -1.1143746398E-02, -1.4995130546E-14
  1.8382847384E+01, -3.0853056841E-01, -1.1170201261E-02, -1.4907147750E-14
  1.8398536511E+01, -3.0835511091E-01, -1.1196538079E-02, -1.4819371745E-14
  1.8414248008E+01, -3.0817899037E-01, -1.1222756877E-02, -1.4731802415E-14
  1.8429981936E+01, -3.0800220679E-01, -1.1248857680E-02, -1.4644439643E-14
  1.8445738356E+01, -3.0782476016E-01, -1.1274840512E-02, -1.4557283314E-14
  1.8461517330E+01, -3.0764665049E-01, -1.1300705399E-02, -1.4470333310E-14
  1.8477318918E+01, -3.0746787779E-01, -1.1326452364E-02, -1.4383589517E-14
  1.8493143182E+01, -3.0728844204E-01, -1.1352081433E-02, -1.4297051818E-14
  1.8508990184E+01, -3.0710834324E-01, -1.1377592629E-02, -1.4210720098E-14
  1.8524859986E+01, -3.0692758141E-01, -1.1402985978E-02, -1.4124594240E-14
  1.8540752651E+01, -3.0674615653E-01, -1.1428261505E-02, -1.4038674130E-14
  1.8556668240E+01, -3.0656406861E-01, -1.1453419232E-02, -1.3952959652E-14
  1.8572606818E+01, -3.0638131765E-01, -1.1478459186E-02, -1.3867450692E-14
  1.8588568447E+01, -3.0619790365E-01, -1.1503381390E-02, -1.3782147133E-14
  1.8604553191E+01, -3.0601382660E-01, -1.1528185869E-02, -1.3697048862E-14
  1.8620561112E+01, -3.0582908651E-01, -1.1552872647E-02, -1.3612155763E-14
  1.8636592276E+01, -3.0564368338E-01, -1.1577441749E-02, -1.3527467722E-14
  1.8652646747E+01, -3.0545761721E-01, -1.1601893198E-02, -1.3442984624E-14
  1.8668724588E+01, -3.0527088800E-01, -1.1626227020E-02, -1.3358706356E-14
  1.8684825865E+01, -3.0508349574E-01, -1.1650443239E-02, -1.3274632802E-14
  1.8700950642E+01, -3.0489544045E-01, -1.1674541879E-02, -1.3190763850E-14
  1.8717098986E+01, -3.0470672211E-01, -1.1698522964E-02, -1.3107099384E-14
  1.8733270961E+01, -3.0451734073E-01, -1.1722386518E-02, -1.3023639292E-14
  1.8749466633E+01, -3.0432729630E-01, -1.1746132566E-02, -1.2940383459E-14
  1.8765686069E+01, -3.0413658884E-01, -1.1769761131E-02, -1.2857331773E-14
  1.8781929335E+01, -3.0394521833E-01, -1.1793272239E-02, -1.2774484120E-14
  1.8798196498E+01, -3.0375318478E-01, -1.1816665913E-02, -1.2691840386E-14
  1.8814487624E+01, -3.0356048819E-01, -1.1839942177E-02, -1.2609400459E-14
  1.8830802781E+01, -3.0336712855E-01, -1.1863101055E-02, -1.2527164226E-14
  1.8847142036E+01, -3.0317310588E-01, -1.1886142572E-02, -1.2445131574E-14
  1.8863505457E+01, -3.0297842016E-01, -1.1909066752E-02, -1.2363302389E-14
  1.8879893113E+01, -3.0278307140E-01, -1.1931873618E-02, -1.2281676561E-14
  1.8896305071E+01, -3.0258705960E-01, -1.1954563194E-02, -1.2200253976E-14
  1.8912741400E+01, -3.0239038476E-01, -1.1977135505E-02, -1.2119034523E-14
  1.8929202170E+01, -3.0219304687E-01, -1.1999590575E-02, -1.2038018088E-14
  1.8945687450E+01, -3.0199504594E-01, -1.2021928427E-02, -1.1957204561E-14
  1.8962197308E+01, -3.0179638197E-01, -1.2044149085E-02, -1.1876593829E-14
  1.8978731816E+01, -3.0159705496E-01, -1.2066252573E-02, -1.1796185781E-14
  1.8995291043E+01, -3.0139706491E-01, -1.2088238916E-02, -1.1715980305E-14
  1.9011875060E+01, -3.0119641181E-01, -1.2110108136E-02, -1.1635977289E-14
  1.9028483937E+01, -3.0099509567E-01, -1.2131860259E-02, -1.1556176623E-14
  1.9045117745E+01, -3.0079311649E-01, -1.2153495306E-02, -1.1476578196E-14
  1.9061776557E+01, -3.0059047427E-01, -1.2175013304E-02, -1.1397181896E-14
  1.9078460443E+01, -3.0038716901E-01, -1.2196414274E-02, -1.1317987612E-14
  1.9095169476E+01, -3.0018320070E-01, -1.2217698241E-02, -1.1238995234E-14
  1.9111903728E+01, -2.9997856935E-01, -1.2238865229E-02, -1.1160204651E-14
  1.9128663271E+01, -2.9977327496E-01, -1.2259915260E-02, -1.1081615753E-14
  1.9145448179E+01, -2.9956731753E-01, -1.2280848360E-02, -1.1003228429E-14
  1.9162258525E+01, -2.9936069705E-01, -1.2301664551E-02, -1.0925042570E-14
  1.9179094383E+01, -2.9915341354E-01, -1.2322363858E-02, -1.0847058065E-14
  1.9195955825E+01, -2.9894546698E-01, -1.2342946303E-02, -1.0769274804E-14
  1.9212842927E+01, -2.9873685738E-01, -1.2363411910E-02, -1.0691692677E-14
  1.9229755764E+01, -2.9852758474E-01, -1.2383760703E-02, -1.0614311576E-14
  1.9246694409E+01, -2.9831764905E-01, -1.2403992706E-02, -1.0537131389E-14
  1.9263658938E+01, -2.9810705032E-01, -1.2424107941E-02, -1.0460152009E-14
  1.9280649428E+01, -2.9789578856E-01, -1.2444106433E-02, -1.0383373326E-14
  1.9297665953E+01, -2.9768386374E-01, -1.2463988205E-02, -1.0306795230E-14
  1.9314708590E+01, -2.9747127589E-01, -1.2483753279E-02, -1.0230417613E-14
  1.9331777415E+01, -2.9725802500E-01, -1.2503401681E-02, -1.0154240366E-14
  1.9348872506E+01, -2.9704411106E-01, -1.2522933432E-02, -1.0078263380E-14
  1.9365993939E+01, -2.9682953408E-01, -1.2542348557E-02, -1.0002486546E-14
  1.9383141792E+01, -2.9661429406E-01, -1.2561647079E-02, -9.9269097570E-15
  1.9400316143E+01, -2.9639839100E-01, -1.2580829021E-02, -9.8515329036E-15
  1.9417517071E+01, -2.9618182489E-01, -1.2599894406E-02, -9.7763558780E-15
  1.9434744654E+01, -2.9596459575E-01, -1.2618843257E-02, -9.7013785721E-15
  1.9451998970E+01, -2.9574670356E-01, -1.2637675599E-02, -9.6266008779E-15
  1.9469280100E+01, -2.9552814833E-01, -1.2656391453E-02, -9.5520226878E-15
  1.9486588122E+01, -2.9530893005E-01, -1.2674990844E-02, -9.4776438942E-15
  1.9503923118E+01, -2.9508904874E-01, -1.2693473795E-02, -9.4034643894E-15
  1.9521285167E+01, -2.9486850438E-01, -1.2711840328E-02, -9.3294840662E-15
  1.9538674350E+01, -2.9464729698E-01, -1.2730090467E-02, -9.2557028173E-15
  1.9556090748E+01, -2.9442542654E-01, -1.2748224235E-02, -9.1821205356E-15
  1.9573534443E+01, -2.9420289306E-01, -1.2766241655E-02, -9.1087371142E-15
  1.9591005516E+01, -2.9397969653E-01, -1.2784142750E-02, -9.0355524462E-15
  1.9608504050E+01, -2.9375583696E-01, -1.2801927543E-02, -8.9625664250E-15
  1.9626030127E+01, -2.9353131435E-01, -1.2819596057E-02, -8.8897789438E-15
  1.9643583831E+01, -2.9330612870E-01, -1.2837148315E-02, -8.8171898964E-15
  1.9661165245E+01, -2.9308028001E-01, -1.2854584340E-02, -8.7447991764E-15
  1.9678774452E+01, -2.9285376827E-01, -1.2871904156E-02, -8.6726066776E-15
  1.9696411536E+01, -2.9262659350E-01, -1.2889107785E-02, -8.6006122940E-15
  1.9714076583E+01, -2.9239875568E-01, -1.2906195249E-02, -8.5288159197E-15
  1.9731769676E+01, -2.9217025482E-01, -1.2923166572E-02, -8.4572174489E-15
  1.9749490902E+01, -2.9194109091E-01, -1.2940021777E-02, -8.3858167759E-15
  1.9767240345E+01, -2.9171126397E-01, -1.2956760887E-02, -8.3146137952E-15
  1.9785018092E+01, -2.9148077398E-01, -1.2973383924E-02, -8.2436084014E-15
  1.9802824230E+01, -2.9124962095E-01, -1.2989890911E-02, -8.1728004894E-15
  1.9820658845E+01, -2.9101780488E-01, -1.3006281871E-02, -8.1021899538E-15
  1.9838522024E+01, -2.9078532576E-01, -1.3022556827E-02, -8.0317766898E-15
  1.9856413856E+01, -2.9055218361E-01, -1.3038715801E-02, -7.9615605925E-15
  1.9874334427E+01, -2.9031837841E-01, -1.3054758816E-02, -7.8915415571E-15
  1.9892283828E+01, -2.9008391017E-01, -1.3070685896E-02, -7.8217194791E-15
  1.9910262146E+01, -2.8984877889E-01, -1.3086497061E-02, -7.7520942539E-15
  1.9928269470E+01, -2.8961298456E-01, -1.3102192336E-02, -7.6826657772E-15
  1.9946305892E+01, -2.8937652720E-01, -1.3117771743E-02, -7.6134339447E-15
  1.9964371500E+01, -2.8913940679E-01, -1.3133235304E-02, -7.5443986525E-15
  1.9982466385E+01, -2.8890162334E-01, -1.3148583041E-02, -7.4755597965E-15
  2.0000590638E+01, -2.8866317685E-01, -1.3163814979E-02, -7.4069172729E-15
  2.0018744351E+01, -2.8842406731E-01, -1.3178931138E-02, -7.3384709780E-15
  2.0036927616E+01, -2.8818429474E-01, -1.3193931542E-02, -7.2702208083E-15
  2.0055140524E+01, -2.8794385912E-01, -1.3208816213E-02, -7.2021666602E-15
  2.0073383168E+01, -2.8770276046E-01, -1.3223585174E-02, -7.1343084305E-15
  2.0091655642E+01, -2.8746099876E-01, -1.3238238446E-02, -7.0666460159E-15
  2.0109958040E+01, -2.8721857401E-01, -1.3252776053E-02, -6.9991793135E-15
  2.0128290454E+01, -2.8697548623E-01, -1.3267198017E-02, -6.9319082202E-15
  2.0146652980E+01, -2.8673173540E-01, -1.3281504360E-02, -6.8648326334E-15
  2.0165045713E+01, -2.8648732153E-01, -1.3295695104E-02, -6.7979524502E-15
  2.0183468748E+01, -2.8624224461E-01, -1.3309770272E-02, -6.7312675682E-15
  2.0201922180E+01, -2.8599650466E-01, -1.3323729886E-02, -6.6647778850E-15
  2.0220406106E+01, -2.8575010166E-01, -1.3337573969E-02, -6.5984832982E-15
  2.0238920623E+01, -2.8550303562E-01, -1.3351302543E-02, -6.5323837056E-15
  2.0257465828E+01, -2.8525530654E-01, -1.3364915629E-02, -6.4664790053E-15
  2.0276041819E+01, -2.8500691442E-01, -1.3378413251E-02, -6.4007690954E-15
  2.0294648693E+01, -2.8475785926E-01, -1.3391795430E-02, -6.3352538740E-15
  2.0313286550E+01, -2.8450814105E-01, -1.3405062188E-02, -6.2699332395E-15
  2.0331955488E+01, -2.8425775980E-01, -1.3418213549E-02, -6.2048070903E-15
  2.0350655608E+01, -2.8400671551E-01, -1.3431249533E-02, -6.1398753251E-15
  2.0369387008E+01, -2.8375500818E-01, -1.3444170163E-02, -6.0751378426E-15
  2.0388149790E+01, -2.8350263780E-01, -1.3456975461E-02, -6.0105945416E-15
  2.0406944055E+01, -2.8324960439E-01, -1.3469665449E-02, -5.9462453212E-15
  2.0425769903E+01, -2.8299590793E-01, -1.3482240150E-02, -5.8820900803E-15
  2.0444627438E+01, -2.8274154843E-01, -1.3494699585E-02, -5.8181287183E-15
  2.0463516762E+01, -2.8248652588E-01, -1.3507043776E-02, -5.7543611345E-15
  2.0482437977E+01, -2.8223084030E-01, -1.3519272745E-02, -5.6907872284E-15
  2.0501391187E+01, -2.8197449167E-01, -1.3531386514E-02, -5.6274068995E-15
  2.0520376497E+01, -2.8171748000E-01, -1.3543385106E-02, -5.5642200477E-15
  2.0539394010E+01, -2.8145980529E-01, -1.3555268541E-02, -5.5012265727E-15
  2.0558443832E+01, -2.8120146754E-01, -1.3567036843E-02, -5.4384263745E-15
  2.0577526068E+01, -2.8094246674E-01, -1.3578690032E-02, -5.3758193533E-15
  2.0596640824E+01, -2.8068280290E-01, -1.3590228131E-02, -5.3134054094E-15
  2.0615788208E+01, -2.8042247602E-01, -1.3601651161E-02, -5.2511844429E-15
  2.0634968325E+01, -2.8016148610E-01, -1.3612959145E-02, -5.1891563545E-15
  2.0654181284E+01, -2.7989983314E-01, -1.3624152103E-02, -5.1273210447E-15
  2.0673427193E+01, -2.7963751713E-01, -1.3635230059E-02, -5.0656784142E-15
  2.0692706161E+01, -2.7937453809E-01, -1.3646193033E-02, -5.0042283640E-15
  2.0712018296E+01, -2.7911089600E-01, -1.3657041047E-02, -4.9429707950E-15
  2.0731363710E+01, -2.7884659087E-01, -1.3667774124E-02, -4.8819056083E-15
  2.0750742511E+01, -2.7858162269E-01, -1.3678392284E-02, -4.8210327051E-15
  2.0770154811E+01, -2.7831599148E-01, -1.3688895549E-02, -4.7603519868E-15
  2.0789600722E+01, -2.7804969722E-01, -1.3699283942E-02, -4.6998633548E-15
  2.0809080355E+01, -2.7778273992E-01, -1.3709557483E-02, -4.6395667108E-15
  2.0828593823E+01, -2.7751511958E-01, -1.3719716194E-02, -4.5794619565E-15
  2.0848141240E+01, -2.7724683619E-01, -1.3729760097E-02, -4.5195489937E-15
  2.0867722718E+01, -2.7697788977E-01, -1.3739689213E-02, -4.4598277244E-15
  2.0887338373E+01, -2.7670828030E-01, -1.3749503564E-02, -4.4002980506E-15
  2.0906988319E+01, -2.7643800779E-01, -1.3759203172E-02, -4.3409598747E-15
  2.0926672671E+01, -2.7616707224E-01, -1.3768788057E-02, -4.2818130989E-15
  2.0946391546E+01, -2.7589547364E-01, -1.3778258242E-02, -4.2228576256E-15
  2.0966145060E+01, -2.7562321201E-01, -1.3787613747E-02, -4.1640933576E-15
  2.0985933331E+01, -2.7535028733E-01, -1.3796854595E-02, -4.1055201974E-15
  2.1005756476E+01, -2.7507669961E-01, -1.3805980806E-02, -4.0471380480E-15
  2.1025614615E+01, -2.7480244885E-01, -1.3814992402E-02, -3.9889468122E-15
  2.1045507865E+01, -2.7452753504E-01, -1.3823889404E-02, -3.9309463932E-15
  2.1065436346E+01, -2.7425195820E-01, -1.3832671834E-02, -3.8731366941E-15
  2.1085400179E+01, -2.7397571831E-01, -1.3841339712E-02, -3.8155176182E-15
  2.1105399485E+01, -2.7369881538E-01, -1.3849893061E-02, -3.7580890690E-15
  2.1125434385E+01, -2.7342124941E-01, -1.3858331902E-02, -3.7008509501E-15
  2.1145505002E+01, -2.7314302039E-01, -1.3866656255E-02, -3.6438031651E-15
  2.1165611457E+01, -2.7286412834E-01, -1.3874866142E-02, -3.5869456178E-15
  2.1185753875E+01, -2.7258457324E-01, -1.3882961585E-02, -3.5302782122E-15
  2.1205932380E+01, -2.7230435510E-01, -1.3890942604E-02, -3.4738008523E-15
  2.1226147096E+01, -2.7202347392E-01, -1.3898809220E-02, -3.4175134422E-15
  2.1246398149E+01, -2.7174192969E-01, -1.3906561455E-02, -3.3614158864E-15
  2.1266685664E+01, -2.7145972243E-01, -1.3914199330E-02, -3.3055080890E-15
  2.1287009768E+01, -2.7117685212E-01, -1.3921722865E-02, -3.2497899548E-15
  2.1307370589E+01, -2.7089331877E-01, -1.3929132083E-02, -3.1942613883E-15
  2.1327768255E+01, -2.7060912237E-01, -1.3936427003E-02, -3.1389222944E-15
  2.1348202894E+01, -2.7032426294E-01, -1.3943607648E-02, -3.0837725778E-15
  2.1368674636E+01, -2.7003874046E-01, -1.3950674038E-02, -3.0288121437E-15
  2.1389183610E+01, -2.6975255494E-01, -1.3957626194E-02, -2.9740408971E-15
  2.1409729948E+01, -2.6946570638E-01, -1.3964464137E-02, -2.9194587433E-15
  2.1430313780E+01, -2.6917819478E-01, -1.3971187887E-02, -2.8650655877E-15
  2.1450935239E+01, -2.6889002013E-01, -1.3977797467E-02, -2.8108613357E-15
  2.1471594458E+01, -2.6860118245E-01, -1.3984292897E-02, -2.7568458931E-15
  2.1492291570E+01, -2.6831168172E-01, -1.3990674197E-02, -2.7030191654E-15
  2.1513026710E+01, -2.6802151795E-01, -1.3996941389E-02, -2.6493810586E-15
  2.1533800012E+01, -2.6773069114E-01, -1.4003094493E-02, -2.5959314786E-15
  2.1554611612E+01, -2.6743920128E-01, -1.4009133531E-02, -2.5426703315E-15
  2.1575461646E+01, -2.6714704838E-01, -1.4015058523E-02, -2.4895975235E-15
  2.1596350252E+01, -2.6685423244E-01, -1.4020869489E-02, -2.4367129610E-15
  2.1617277567E+01, -2.6656075346E-01, -1.4026566451E-02, -2.3840165503E-15
  2.1638243731E+01, -2.6626661144E-01, -1.4032149430E-02, -2.3315081981E-15
  2.1659248881E+01, -2.6597180637E-01, -1.4037618445E-02, -2.2791878111E-15
  2.1680293159E+01, -2.6567633827E-01, -1.4042973519E-02, -2.2270552960E-15
  2.1701376706E+01, -2.6538020712E-01, -1.4048214670E-02, -2.1751105597E-15
  2.1722499662E+01, -2.6508341293E-01, -1.4053341921E-02, -2.1233535093E-15
  2.1743662171E+01, -2.6478595569E-01, -1.4058355292E-02, -2.0717840520E-15
  2.1764864375E+01, -2.6448783542E-01, -1.4063254803E-02, -2.0204020950E-15
  2.1786106419E+01, -2.6418905210E-01, -1.4068040475E-02, -1.9692075457E-15
  2.1807388447E+01, -2.6388960574E-01, -1.4072712328E-02, -1.9182003116E-15
  2.1828710605E+01, -2.6358949634E-01, -1.4077270383E-02, -1.8673803004E-15
  2.1850073039E+01, -2.6328872390E-01, -1.4081714661E-02, -1.8167474198E-15
  2.1871475896E+01, -2.6298728841E-01, -1.4086045182E-02, -1.7663015776E-15
  2.1892919325E+01, -2.6268518988E-01, -1.4090261967E-02, -1.7160426818E-15
  2.1914403473E+01, -2.6238242831E-01, -1.4094365036E-02, -1.6659706406E-15
  2.1935928491E+01, -2.6207900370E-01, -1.4098354409E-02, -1.6160853621E-15
  2.1957494529E+01, -2.6177491605E-01, -1.4102230107E-02, -1.5663867547E-15
  2.1979101739E+01, -2.6147016535E-01, -1.4105992151E-02, -1.5168747268E-15
  2.2000750271E+01, -2.6116475162E-01, -1.4109640560E-02, -1.4675491870E-15
  2.2022440280E+01, -2.6085867484E-01, -1.4113175355E-02, -1.4184100440E-15
  2.2044171919E+01, -2.6055193501E-01, -1.4116596557E-02, -1.3694572065E-15
  2.2065945343E+01, -2.6024453215E-01, -1.4119904186E-02, -1.3206905835E-15
  2.2087760708E+01, -2.5993646624E-01, -1.4123098261E-02, -1.2721100840E-15
  2.2109618168E+01, -2.5962773730E-01, -1.4126178804E-02, -1.2237156172E-15
  2.2131517883E+01, -2.5931834531E-01, -1.4129145835E-02, -1.1755070922E-15
  2.2153460010E+01, -2.5900829027E-01, -1.4131999373E-02, -1.1274844186E-15
  2.2175444708E+01, -2.5869757220E-01, -1.4134739439E-02, -1.0796475057E-15
  2.2197472138E+01, -2.5838619108E-01, -1.4137366054E-02, -1.0319962633E-15
  2.2219542459E+01, -2.5807414693E-01, -1.4139879237E-02, -9.8453060092E-16
  2.2241655834E+01, -2.5776143973E-01, -1.4142279009E-02, -9.3725042853E-16
  2.2263812425E+01, -2.5744806948E-01, -1.4144565389E-02, -8.9015565605E-16
  2.2286012397E+01, -2.5713403620E-01, -1.4146738398E-02, -8.4324619356E-16
  2.2308255913E+01, -2.5681933987E-01, -1.4148798056E-02, -7.9652195125E-16
  2.2330543139E+01, -2.5650398050E-01, -1.4150744383E-02, -7.4998283941E-16
  2.2352874242E+01, -2.5618795809E-01, -1.4152577399E-02, -7.0362876846E-16
  2.2375249389E+01, -2.5587127264E-01, -1.4154297125E-02, -6.5745964893E-16
  2.2397668749E+01, -2.5555392415E-01, -1.4155903579E-02, -6.1147539147E-16
  2.2420132490E+01, -2.5523591261E-01, -1.4157396782E-02, -5.6567590684E-16
  2.2442640782E+01, -2.5491723803E-01, -1.4158776755E-02, -5.2006110591E-16
  2.2465193799E+01, -2.5459790041E-01, -1.4160043516E-02, -4.7463089968E-16
  2.2487791711E+01, -2.5427789975E-01, -1.4161197087E-02, -4.2938519924E-16
  2.2510434691E+01, -2.5395723604E-01, -1.4162237486E-02, -3.8432391581E-16
  2.2533122915E+01, -2.5363590930E-01, -1.4163164734E-02, -3.3944696073E-16
  2.2555856557E+01, -2.5331391951E-01, -1.4163978851E-02, -2.9475424545E-16
  2.2578635794E+01, -2.5299126668E-01, -1.4164679856E-02, -2.5024568151E-16
  2.2601460804E+01, -2.5266795081E-01, -1.4165267769E-02, -2.0592118060E-16
  2.2624331764E+01, -2.5234397189E-01, -1.4165742610E-02, -1.6178065450E-16
  2.2647248853E+01, -2.5201932993E-01, -1.4166104400E-02, -1.1782401511E-16
  2.2670212254E+01, -2.5169402494E-01, -1.4166353157E-02, -7.4051174442E-17
  2.2693222147E+01, -2.5136805689E-01, -1.4166488901E-02, -3.0462044629E-17
  2.2716278714E+01, -2.5104142581E-01, -1.4166511652E-02,  1.2943462091E-17
  2.2739382140E+01, -2.5071413169E-01, -1.4166421431E-02,  5.6165433366E-17
  2.2762532609E+01, -2.5038617452E-01, -1.4166218255E-02,  9.9203956729E-17
  2.2785730308E+01, -2.5005755431E-01, -1.4165902146E-02,  1.4205911960E-16
  2.2808975423E+01, -2.4972827106E-01, -1.4165473123E-02,  1.8473100929E-16
  2.2832268142E+01, -2.4939832477E-01, -1.4164931205E-02,  2.2721971300E-16
  2.2855608656E+01, -2.4906771543E-01, -1.4164276412E-02,  2.6952531780E-16
  2.2878997153E+01, -2.4873644305E-01, -1.4163508764E-02,  3.1164791067E-16
  2.2902433826E+01, -2.4840450764E-01, -1.4162628280E-02,  3.5358757846E-16
  2.2925918867E+01, -2.4807190917E-01, -1.4161634980E-02,  3.9534440793E-16
  2.2949452471E+01, -2.4773864767E-01, -1.4160528883E-02,  4.3691848571E-16
  2.2973034832E+01, -2.4740472313E-01, -1.4159310008E-02,  4.7830989831E-16
  2.2996666146E+01, -2.4707013554E-01, -1.4157978376E-02,  5.1951873216E-16
  2.3020346612E+01, -2.4673488491E-01, -1.4156534006E-02,  5.6054507355E-16
  2.3044076427E+01, -2.4639897124E-01, -1.4154976917E-02,  6.0138900866E-16
  2.3067855791E+01, -2.4606239452E-01, -1.4153307128E-02,  6.4205062357E-16
  2.3091684906E+01, -2.4572515477E-01, -1.4151524659E-02,  6.8253000425E-16
  2.3115563974E+01, -2.4538725197E-01, -1.4149629530E-02,  7.2282723655E-16
  2.3139493197E+01, -2.4504868613E-01, -1.4147621759E-02,  7.6294240621E-16
  2.3163472782E+01, -2.4470945725E-01, -1.4145501366E-02,  8.0287559886E-16
  2.3187502933E+01, -2.4436956533E-01, -1.4143268371E-02,  8.4262690002E-16
  2.3211583859E+01, -2.4402901036E-01, -1.4140922792E-02,  8.8219639511E-16
  2.3235715767E+01, -2.4368779235E-01, -1.4138464649E-02,  9.2158416941E-16
  2.3259898869E+01, -2.4334591130E-01, -1.4135893961E-02,  9.6079030812E-16
  2.3284133373E+01, -2.4300336721E-01, -1.4133210748E-02,  9.9981489630E-16
  2.3308419495E+01, -2.4266016008E-01, -1.4130415028E-02,  1.0386580189E-15
  2.3332757446E+01, -2.4231628990E-01, -1.4127506822E-02,  1.0773197609E-15
  2.3357147443E+01, -2.4197175668E-01, -1.4124486147E-02,  1.1158002069E-15
  2.3381589701E+01, -2.4162656042E-01, -1.4121353023E-02,  1.1540994416E-15
  2.3406084439E+01, -2.4128070112E-01, -1.4118107470E-02,  1.1922175494E-15
  2.3430631875E+01, -2.4093417878E-01, -1.4114749506E-02,  1.2301546150E-15
  2.3455232231E+01, -2.4058699339E-01, -1.4111279151E-02,  1.2679107224E-15
  2.3479885728E+01, -2.4023914496E-01, -1.4107696423E-02,  1.3054859560E-15
  2.3504592590E+01, -2.3989063349E-01, -1.4104001342E-02,  1.3428803998E-15
  2.3529353041E+01, -2.3954145898E-01, -1.4100193927E-02,  1.3800941378E-15
  2.3554167308E+01, -2.3919162143E-01, -1.4096274197E-02,  1.4171272538E-15
  2.3579035618E+01, -2.3884112083E-01, -1.4092242170E-02,  1.4539798317E-15
  2.3603958201E+01, -2.3848995719E-01, -1.4088097866E-02,  1.4906519550E-15
  2.3628935287E+01, -2.3813813051E-01, -1.4083841303E-02,  1.5271437074E-15
  2.3653967108E+01, -2.3778564079E-01, -1.4079472501E-02,  1.5634551722E-15
  2.3679053897E+01, -2.3743248803E-01, -1.4074991479E-02,  1.5995864327E-15
  2.3704195890E+01, -2.3707867222E-01, -1.4070398255E-02,  1.6355375722E-15
  2.3729393323E+01, -2.3672419337E-01, -1.4065692848E-02,  1.6713086738E-15
  2.3754646435E+01, -2.3636905148E-01, -1.4060875278E-02,  1.7068998205E-15
  2.3779955464E+01, -2.3601324655E-01, -1.4055945563E-02,  1.7423110952E-15
  2.3805320652E+01, -2.3565677857E-01, -1.4050903721E-02,  1.7775425806E-15
  2.3830742243E+01, -2.3529964756E-01, -1.4045749772E-02,  1.8125943594E-15
  2.3856220479E+01, -2.3494185350E-01, -1.4040483734E-02,  1.8474665141E-15
  2.3881755608E+01, -2.3458339640E-01, -1.4035105627E-02,  1.8821591274E-15
  2.3907347876E+01, -2.3422427626E-01, -1.4029615468E-02,  1.9166722813E-15
  2.3932997533E+01, -2.3386449307E-01, -1.4024013278E-02,  1.9510060584E-15
  2.3958704829E+01, -2.3350404684E-01, -1.4018299073E-02,  1.9851605405E-15
  2.3984470018E+01, -2.3314293758E-01, -1.4012472873E-02,  2.0191358099E-15
  2.4010293352E+01, -2.3278116526E-01, -1.4006534697E-02,  2.0529319483E-15
  2.4036175088E+01, -2.3241872991E-01, -1.4000484564E-02,  2.0865490376E-15
  2.4062115484E+01, -2.3205563152E-01, -1.3994322491E-02,  2.1199871596E-15
  2.4088114798E+01, -2.3169187008E-01, -1.3988048498E-02,  2.1532463957E-15
  2.4114173292E+01, -2.3132744560E-01, -1.3981662603E-02,  2.1863268275E-15
  2.4140291228E+01, -2.3096235808E-01, -1.3975164825E-02,  2.2192285364E-15
  2.4166468871E+01, -2.3059660752E-01, -1.3968555182E-02,  2.2519516036E-15
  2.4192706486E+01, -2.3023019391E-01, -1.3961833692E-02,  2.2844961103E-15
  2.4219004342E+01, -2.2986311727E-01, -1.3955000375E-02,  2.3168621376E-15
  2.4245362708E+01, -2.2949537758E-01, -1.3948055249E-02,  2.3490497664E-15
  2.4271781857E+01, -2.2912697484E-01, -1.3940998331E-02,  2.3810590775E-15
  2.4298262061E+01, -2.2875790907E-01, -1.3933829642E-02,  2.4128901518E-15
  2.4324803596E+01, -2.2838818026E-01, -1.3926549198E-02,  2.4445430698E-15
  2.4351406739E+01, -2.2801778840E-01, -1.3919157019E-02,  2.4760179121E-15
  2.4378071769E+01, -2.2764673350E-01, -1.3911653123E-02,  2.5073147590E-15
  2.4404798967E+01, -2.2727501556E-01, -1.3904037528E-02,  2.5384336910E-15
  2.4431588615E+01, -2.2690263458E-01, -1.3896310253E-02,  2.5693747882E-15
  2.4458441000E+01, -2.2652959055E-01, -1.3888471315E-02,  2.6001381306E-15
  2.4485356407E+01, -2.2615588348E-01, -1.3880520734E-02,  2.6307237984E-15
  2.4512335125E+01, -2.2578151337E-01, -1.3872458527E-02,  2.6611318714E-15
  2.4539377446E+01, -2.2540648022E-01, -1.3864284713E-02,  2.6913624295E-15
  2.4566483661E+01, -2.2503078403E-01, -1.3855999310E-02,  2.7214155521E-15
  2.4593654065E+01, -2.2465442479E-01, -1.3847602337E-02,  2.7512913191E-15
  2.4620888956E+01, -2.2427740251E-01, -1.3839093810E-02,  2.7809898097E-15
  2.4648188632E+01, -2.2389971719E-01, -1.3830473750E-02,  2.8105111035E-15
  2.4675553395E+01, -2.2352136883E-01, -1.3821742173E-02,  2.8398552796E-15
  2.4702983546E+01, -2.2314235743E-01, -1.3812899098E-02,  2.8690224172E-15
  2.4730479393E+01, -2.2276268298E-01, -1.3803944543E-02,  2.8980125954E-15
  2.4758041241E+01, -2.2238234550E-01, -1.3794878527E-02,  2.9268258930E-15
  2.4785669400E+01, -2.2200134497E-01, -1.3785701067E-02,  2.9554623891E-15
  2.4813364183E+01, -2.2161968139E-01, -1.3776412181E-02,  2.9839221622E-15
  2.4841125903E+01, -2.2123735478E-01, -1.3767011887E-02,  3.0122052910E-15
  2.4868954876E+01, -2.2085436512E-01, -1.3757500204E-02,  3.0403118541E-15
